Timestamp;Fix;Lat;Lon;Alt;pAcc;Mag;Speed;sAcc;Heading;Battery;AccX;AccY;AccZ;GyrX;GyrY;GyrZ
17:07:24.033;False;0;0;0;0;0;0;0;0;4,1525;760;583;1722;-888;-16;1441
17:07:24.126;False;0;0;0;0;0;0;0;0;4,1525;895;35;2443;-477;-118;2166
17:07:24.220;False;0;0;0;0;0;0;0;0;4,1525;1040;-426;2193;-350;-823;1421
17:07:24.329;False;0;0;0;0;0;0;0;0;4,15375;897;29;1977;-960;-604;1175
17:07:24.423;False;0;0;0;0;0;0;0;0;4,15375;1192;663;2064;-923;-388;21
17:07:24.533;False;0;0;0;0;0;0;0;0;4,1525;1399;-621;1653;-202;-156;-69
17:07:24.626;False;0;0;0;0;0;0;0;0;4,1525;676;-226;1474;-374;114;-1080
17:07:24.728;False;0;0;0;0;0;0;0;0;4,1525;613;-313;1140;-208;-149;-1013
17:07:24.822;False;0;0;0;0;0;0;0;0;4,1525;973;-230;1524;-919;730;-858
17:07:24.931;False;0;0;0;0;0;0;0;0;4,1525;809;-222;1883;26;420;-525
17:07:25.025;False;0;0;0;0;0;0;0;0;4,14875;1310;-21;2303;353;806;-280
17:07:25.134;False;0;0;0;0;0;0;0;0;4,14875;1247;144;2181;903;415;-623
17:07:25.228;False;0;0;0;0;0;0;0;0;4,14875;1312;118;1987;1056;517;-499
17:07:25.329;False;0;0;0;0;0;0;0;0;4,15125;1291;193;2204;815;770;-139
17:07:25.423;False;0;0;0;0;0;0;0;0;4,15125;336;241;1637;886;-375;-887
17:07:25.533;False;0;0;0;0;0;0;0;0;4,1525;704;396;1548;80;110;168
17:07:25.634;False;0;0;0;0;0;0;0;0;4,1525;553;734;1584;144;666;364
17:07:25.720;False;0;0;0;0;0;0;0;0;4,1525;743;702;1835;32;820;393
17:07:25.822;False;0;0;0;0;0;0;0;0;4,15125;682;178;1903;325;441;1439
17:07:25.923;False;0;0;0;0;0;0;0;0;4,15125;1208;651;2026;-714;-320;1761
17:07:26.020;False;0;0;0;0;0;0;0;0;4,15375;1058;-99;2457;-490;-97;1995
17:07:26.134;False;0;0;0;0;0;0;0;0;4,15375;1214;-302;1986;-623;-1380;910
17:07:26.228;False;0;0;0;0;0;0;0;0;4,1525;923;-186;1931;-799;-1323;276
17:07:26.329;False;0;0;0;0;0;0;0;0;4,1525;559;45;1446;-398;-664;-57
17:07:26.431;False;0;0;0;0;0;0;0;0;4,1525;1142;19;1661;-1301;162;-505
17:07:26.525;False;0;0;0;0;0;0;0;0;4,155;642;-409;1153;-411;372;-848
17:07:26.634;False;0;0;0;0;0;0;0;0;4,155;1055;-194;1504;-689;937;-872
17:07:26.728;False;0;0;0;0;0;0;0;0;4,15125;671;-436;1786;108;532;-908
17:07:26.829;False;0;0;0;0;0;0;0;0;4,15125;810;35;2146;20;806;-950
17:07:26.931;False;0;0;0;0;0;0;0;0;4,15125;1237;256;2362;760;721;-891
17:07:27.025;False;0;0;0;0;0;0;0;0;4,15375;1249;228;1966;883;351;-436
17:07:27.126;False;0;0;0;0;0;0;0;0;4,15375;887;246;2186;1093;725;-200
17:07:27.228;False;0;0;0;0;0;0;0;0;4,15375;343;-63;1876;942;-498;-780
17:07:27.329;False;0;0;0;0;0;0;0;0;4,15375;776;299;1702;104;-21;29
17:07:27.431;False;0;0;0;0;0;0;0;0;4,15375;8;661;1872;299;89;42
17:07:27.525;False;0;0;0;0;0;0;0;0;4,15375;505;538;1536;272;355;810
17:07:27.634;False;0;0;0;0;0;0;0;0;4,15375;890;266;1892;52;960;1314
17:07:27.728;False;0;0;0;0;0;0;0;0;4,15125;1132;687;1891;-934;-8;1324
17:07:27.829;False;0;0;0;0;0;0;0;0;4,15125;835;43;2464;-555;-565;1780
17:07:27.923;False;0;0;0;0;0;0;0;0;4,15125;1283;-278;2176;-586;-1354;1092
17:07:28.025;False;0;0;0;0;0;0;0;0;4,15375;987;-270;1911;-741;-1344;-11
17:07:28.134;False;0;0;0;0;0;0;0;0;4,15375;903;164;1549;-486;-1192;-83
17:07:28.228;False;0;0;0;0;0;0;0;0;4,1525;1322;-360;1668;-695;177;-119
17:07:28.329;False;0;0;0;0;0;0;0;0;4,1525;941;-280;1299;-459;830;-915
17:07:28.431;False;0;0;0;0;0;0;0;0;4,1525;929;-720;1151;-40;544;-1177
17:07:28.533;False;0;0;0;0;0;0;0;0;4,1525;899;-157;1693;-369;880;-1278
17:07:28.634;False;0;0;0;0;0;0;0;0;4,1525;730;-17;2084;-147;1066;-879
17:07:28.720;False;0;0;0;0;0;0;0;0;4,15;1118;-235;2489;912;459;-588
17:07:28.829;False;0;0;0;0;0;0;0;0;4,15;637;161;2111;792;94;-1084
17:07:28.923;False;0;0;0;0;0;0;0;0;4,15;596;276;1982;595;63;-328
17:07:29.025;False;0;0;0;0;0;0;0;0;4,15375;678;320;2168;530;433;30
17:07:29.134;False;0;0;0;0;0;0;0;0;4,15375;638;167;1811;593;91;-654
17:07:29.220;False;0;0;0;0;0;0;0;0;4,15125;351;359;1520;598;-436;-97
17:07:29.322;False;0;0;0;0;0;0;0;0;4,15125;830;979;1572;195;558;475
17:07:29.431;False;0;0;0;0;0;0;0;0;4,15125;520;638;1774;536;879;653
17:07:29.525;False;0;0;0;0;0;0;0;0;4,1525;628;310;1839;-694;-32;1334
17:07:29.634;False;0;0;0;0;0;0;0;0;4,1525;1158;-8;2288;-68;-484;1724
17:07:29.720;False;0;0;0;0;0;0;0;0;4,15375;1392;-136;2215;-1049;-475;1288
17:07:29.829;False;0;0;0;0;0;0;0;0;4,15375;925;-341;1840;-886;-1063;1053
17:07:29.931;False;0;0;0;0;0;0;0;0;4,15375;1222;185;1924;-1013;-970;585
17:07:30.033;False;0;0;0;0;0;0;0;0;4,1525;1453;-632;1591;-180;158;123
17:07:30.134;False;0;0;0;0;0;0;0;0;4,1525;1123;-163;1648;-866;709;-381
17:07:30.228;False;0;0;0;0;0;0;0;0;4,1525;663;-382;1191;-367;531;-1046
17:07:30.329;False;0;0;0;0;0;0;0;0;4,1525;1099;-259;1463;-752;572;-761
17:07:30.423;False;0;0;0;0;0;0;0;0;4,1525;797;-436;1808;325;741;-739
17:07:30.533;False;0;0;0;0;0;0;0;0;4,15375;1329;94;2235;289;1105;-858
17:07:30.634;False;0;0;0;0;0;0;0;0;4,15375;1270;-88;2232;918;691;-224
17:07:30.728;False;0;0;0;0;0;0;0;0;4,15375;1395;140;2035;1346;434;-147
17:07:30.822;False;0;0;0;0;0;0;0;0;4,15375;1107;39;2274;636;638;-353
17:07:30.931;False;0;0;0;0;0;0;0;0;4,15375;138;159;1706;986;-614;-1261
17:07:31.033;False;0;0;0;0;0;0;0;0;4,15125;809;462;1554;262;515;-135
17:07:31.134;False;0;0;0;0;0;0;0;0;4,15125;136;789;1819;672;401;86
17:07:31.220;False;0;0;0;0;0;0;0;0;4,1525;313;352;1634;251;731;731
17:07:31.329;False;0;0;0;0;0;0;0;0;4,1525;564;408;1840;-65;578;1594
17:07:31.431;False;0;0;0;0;0;0;0;0;4,1525;880;1103;1886;-691;-505;1461
17:07:31.533;False;0;0;0;0;0;0;0;0;4,1525;564;-67;2415;-140;-673;2159
17:07:31.626;False;0;0;0;0;0;0;0;0;4,1525;839;7;2058;-1331;-1255;1037
17:07:31.728;False;0;0;0;0;0;0;0;0;4,1525;995;-246;1712;-408;-1236;240
17:07:31.817;False;0;0;0;0;0;0;0;0;4,1525;851;733;1660;-1236;-1051;-313
17:07:31.931;False;0;0;0;0;0;0;0;0;4,1525;1356;-263;1700;-981;130;164
17:07:32.033;False;0;0;0;0;0;0;0;0;4,1525;1047;-158;1375;-498;1112;-1245
17:07:32.126;False;0;0;0;0;0;0;0;0;4,1525;600;-635;1270;67;654;-999
17:07:32.220;False;0;0;0;0;0;0;0;0;4,1525;948;-199;1759;-64;590;-1349
17:07:32.322;False;0;0;0;0;0;0;0;0;4,1525;785;-332;1969;-46;715;-793
17:07:32.431;False;0;0;0;0;0;0;0;0;4,15125;1094;183;2422;554;690;-830
17:07:32.533;False;0;0;0;0;0;0;0;0;4,15125;688;153;2149;1123;233;-1146
17:07:32.626;False;0;0;0;0;0;0;0;0;4,15125;504;240;2026;871;70;-709
17:07:32.728;False;0;0;0;0;0;0;0;0;4,1525;702;67;2165;1222;82;-60
17:07:32.822;False;0;0;0;0;0;0;0;0;4,1525;560;153;1738;353;-516;-480
17:07:32.923;False;0;0;0;0;0;0;0;0;4,1525;308;626;1546;66;-352;186
17:07:33.025;False;0;0;0;0;0;0;0;0;4,1525;436;373;1467;762;287;666
17:07:33.126;False;0;0;0;0;0;0;0;0;4,1525;534;655;1803;128;740;738
17:07:33.228;False;0;0;0;0;0;0;0;0;4,15375;621;296;1795;-432;297;1485
17:07:33.322;False;0;0;0;0;0;0;0;0;4,15375;921;752;2144;-643;-939;1522
17:07:33.423;False;0;0;0;0;0;0;0;0;4,15;1366;-218;2316;-352;-995;1142
17:07:33.525;False;0;0;0;0;0;0;0;0;4,15;1043;116;1876;-715;-1072;820
17:07:33.634;False;0;0;0;0;0;0;0;0;4,15;1026;536;1893;-1463;-1133;564
17:07:33.720;False;0;0;0;0;0;0;0;0;4,15125;699;-474;1583;164;-568;-57
17:07:33.822;False;0;0;0;0;0;0;0;0;4,15125;1005;-279;1606;-709;423;-427
17:07:33.931;False;0;0;0;0;0;0;0;0;4,15375;575;-134;1227;-803;142;-956
17:07:34.033;False;0;0;0;0;0;0;0;0;4,15375;1174;-7;1512;-791;1048;-514
17:07:34.134;False;0;0;0;0;0;0;0;0;4,15375;1170;-430;1832;-12;773;-477
17:07:34.228;False;0;0;0;0;0;0;0;0;4,1525;1117;-22;2089;78;708;-891
17:07:34.329;False;0;0;0;0;0;0;0;0;4,1525;1144;-86;2297;1186;763;-276
17:07:34.431;False;0;0;0;0;0;0;0;0;4,1525;1076;18;2122;1403;485;-517
17:07:34.533;False;0;0;0;0;0;0;0;0;4,1525;790;270;2285;855;736;-92
17:07:34.634;False;0;0;0;0;0;0;0;0;4,1525;97;-78;1824;1393;-669;-1052
17:07:34.728;False;0;0;0;0;0;0;0;0;4,15375;595;516;1580;239;78;-83
17:07:34.829;False;0;0;0;0;0;0;0;0;4,15375;337;874;1688;437;311;-321
17:07:34.931;False;0;0;0;0;0;0;0;0;4,1525;77;452;1681;60;458;715
17:07:35.025;False;0;0;0;0;0;0;0;0;4,1525;804;411;1871;80;679;1051
17:07:35.134;False;0;0;0;0;0;0;0;0;4,1525;793;747;1890;-733;-370;1468
17:07:35.228;False;0;0;0;0;0;0;0;0;4,15125;491;-102;2504;-218;-420;1763
17:07:35.322;False;0;0;0;0;0;0;0;0;4,15125;792;152;2131;-712;-1779;995
17:07:35.431;False;0;0;0;0;0;0;0;0;4,15375;948;-185;1711;-730;-1580;785
17:07:35.525;False;0;0;0;0;0;0;0;0;4,15375;468;471;1513;-983;-927;193
17:07:35.634;False;0;0;0;0;0;0;0;0;4,15375;1142;-36;1690;-1346;-31;-101
17:07:35.720;False;0;0;0;0;0;0;0;0;4,15125;557;-372;1480;-688;762;-800
17:07:35.829;False;0;0;0;0;0;0;0;0;4,15125;1224;-443;1286;-235;918;-1327
17:07:35.925;False;0;0;0;0;0;0;0;0;4,1525;755;-368;1813;207;806;-1262
17:07:36.025;False;0;0;0;0;0;0;0;0;4,1525;797;-94;1960;194;375;-1183
17:07:36.134;False;0;0;0;0;0;0;0;0;4,1525;990;11;2405;708;714;-507
17:07:36.228;False;0;0;0;0;0;0;0;0;4,1525;710;17;2137;992;-68;-862
17:07:36.322;False;0;0;0;0;0;0;0;0;4,1525;357;262;2002;1352;78;-312
17:07:36.423;False;0;0;0;0;0;0;0;0;4,1525;737;293;2024;797;9;-220
17:07:36.533;False;0;0;0;0;0;0;0;0;4,1525;715;320;1836;77;17;-500
17:07:36.634;False;0;0;0;0;0;0;0;0;4,15;362;366;1452;267;-506;-113
17:07:36.720;False;0;0;0;0;0;0;0;0;4,15;803;849;1741;362;457;367
17:07:36.829;False;0;0;0;0;0;0;0;0;4,15;714;474;1672;145;332;568
17:07:36.923;False;0;0;0;0;0;0;0;0;4,15375;574;391;1685;-387;137;1326
17:07:37.025;False;0;0;0;0;0;0;0;0;4,15375;572;693;2162;-725;-845;1632
17:07:37.134;False;0;0;0;0;0;0;0;0;4,1525;1094;-631;2244;408;-1308;1304
17:07:37.228;False;0;0;0;0;0;0;0;0;4,1525;968;73;1775;-825;-1131;844
17:07:37.329;False;0;0;0;0;0;0;0;0;4,1525;1085;379;1823;-1093;-956;254
17:07:37.423;False;0;0;0;0;0;0;0;0;4,1525;1244;-733;1635;585;325;-412
17:07:37.533;False;0;0;0;0;0;0;0;0;4,1525;1125;327;1598;-1159;636;-832
17:07:37.634;False;0;0;0;0;0;0;0;0;4,1525;741;-62;1150;-281;691;-1513
17:07:37.728;False;0;0;0;0;0;0;0;0;4,1525;1219;-30;1594;-972;1220;-731
17:07:37.829;False;0;0;0;0;0;0;0;0;4,1525;988;-291;1854;147;385;-536
17:07:37.931;False;0;0;0;0;0;0;0;0;4,1525;1340;333;2380;341;982;-695
17:07:38.033;False;0;0;0;0;0;0;0;0;4,1525;1282;592;2192;685;112;-382
17:07:38.126;False;0;0;0;0;0;0;0;0;4,15125;1407;500;1968;880;622;-489
17:07:38.220;False;0;0;0;0;0;0;0;0;4,15125;1147;514;2156;556;681;-381
17:07:38.329;False;0;0;0;0;0;0;0;0;4,15125;329;197;1729;593;-643;-657
17:07:38.423;False;0;0;0;0;0;0;0;0;4,15375;720;570;1564;404;261;-379
17:07:38.533;False;0;0;0;0;0;0;0;0;4,15375;433;742;1763;43;681;452
17:07:38.634;False;0;0;0;0;0;0;0;0;4,1525;540;454;1556;406;179;702
17:07:38.720;False;0;0;0;0;0;0;0;0;4,1525;993;567;1931;536;744;1122
17:07:38.822;False;0;0;0;0;0;0;0;0;4,1525;1049;786;1818;-484;-428;1548
17:07:38.923;False;0;0;0;0;0;0;0;0;4,15375;984;-135;2237;-957;-424;1931
17:07:39.033;False;0;0;0;0;0;0;0;0;4,15375;1029;-134;1986;-774;-695;668
17:07:39.126;False;0;0;0;0;0;0;0;0;4,15125;1127;-15;1643;-883;-978;308
17:07:39.228;False;0;0;0;0;0;0;0;0;4,15125;999;638;1588;-1518;-576;117
17:07:39.329;False;0;0;0;0;0;0;0;0;4,15125;1060;-333;1716;-1253;4;-195
17:07:39.431;False;0;0;0;0;0;0;0;0;4,15375;1118;-149;1257;-561;1407;-1425
17:07:39.533;False;0;0;0;0;0;0;0;0;4,15375;946;-656;1287;-198;448;-1073
17:07:39.634;False;0;0;0;0;0;0;0;0;4,15125;958;-307;1773;-446;334;-1086
17:07:39.720;False;0;0;0;0;0;0;0;0;4,15125;579;19;1990;218;691;-1085
17:07:39.829;False;0;0;0;0;0;0;0;0;4,15125;1364;8;2162;544;489;-425
17:07:39.923;False;0;0;0;0;0;0;0;0;4,1525;784;95;2053;530;445;-645
17:07:40.025;False;0;0;0;0;0;0;0;0;4,1525;109;19;2076;905;410;19
17:07:40.126;False;0;0;0;0;0;0;0;0;4,15375;801;-46;2167;1403;-359;2
17:07:40.228;False;0;0;0;0;0;0;0;0;4,15375;632;273;1764;675;-154;74
17:07:40.329;False;0;0;0;0;0;0;0;0;4,15375;186;402;1582;162;-245;199
17:07:40.431;False;0;0;0;0;0;0;0;0;4,1525;577;590;1456;1063;207;-15
17:07:40.533;False;0;0;0;0;0;0;0;0;4,1525;491;753;1719;378;758;575
17:07:40.626;False;0;0;0;0;0;0;0;0;4,1525;467;280;1625;-339;566;1385
17:07:40.736;False;0;0;0;0;0;0;0;0;4,1525;1109;708;2087;-244;-88;1657
17:07:40.829;False;0;0;0;0;0;0;0;0;4,1525;1035;0;2475;-230;-89;1517
17:07:40.931;False;0;0;0;0;0;0;0;0;4,1525;1195;61;2147;-1076;-1139;862
17:07:41.025;False;0;0;0;0;0;0;0;0;4,1525;880;151;1687;-677;-1890;478
17:07:41.134;False;0;0;0;0;0;0;0;0;4,1525;868;-111;1544;-868;-326;-88
17:07:41.228;False;0;0;0;0;0;0;0;0;4,1525;1368;0;1808;-1195;623;-347
17:07:41.329;False;0;0;0;0;0;0;0;0;4,1525;824;-307;1242;-606;209;-1075
17:07:41.423;False;0;0;0;0;0;0;0;0;4,1525;1355;-202;1482;-849;957;-257
17:07:41.533;False;0;0;0;0;0;0;0;0;4,1525;798;-217;1813;52;1095;-909
17:07:41.634;False;0;0;0;0;0;0;0;0;4,15625;1128;131;2132;146;1065;-622
17:07:41.728;False;0;0;0;0;0;0;0;0;4,15625;1045;152;2491;1232;573;-461
17:07:41.822;False;0;0;0;0;0;0;0;0;4,15625;1022;156;2102;1298;-150;-844
17:07:41.931;False;0;0;0;0;0;0;0;0;4,15375;660;226;2119;1284;396;-525
17:07:42.025;False;0;0;0;0;0;0;0;0;4,15375;635;252;2026;1265;-361;-636
17:07:42.134;False;0;0;0;0;0;0;0;0;4,15375;842;250;1578;93;-162;-14
17:07:42.228;False;0;0;0;0;0;0;0;0;4,15375;247;641;1649;-162;59;111
17:07:42.329;False;0;0;0;0;0;0;0;0;4,1525;489;434;1440;566;325;468
17:07:42.431;False;0;0;0;0;0;0;0;0;4,1525;618;554;1883;212;870;570
17:07:42.533;False;0;0;0;0;0;0;0;0;4,1525;402;271;1827;-348;494;1054
17:07:42.634;False;0;0;0;0;0;0;0;0;4,15375;621;45;2351;-552;-398;1746
17:07:42.728;False;0;0;0;0;0;0;0;0;4,15375;895;-430;2572;-877;-480;1156
17:07:42.829;False;0;0;0;0;0;0;0;0;4,1525;862;132;1951;-570;-1339;103
17:07:42.923;False;0;0;0;0;0;0;0;0;4,1525;853;108;1971;-1228;-1022;356
17:07:43.033;False;0;0;0;0;0;0;0;0;4,1525;828;-561;1661;670;-528;-508
17:07:43.134;False;0;0;0;0;0;0;0;0;4,1525;938;-347;1798;-548;656;-979
17:07:43.228;False;0;0;0;0;0;0;0;0;4,1525;382;-60;1292;-410;-184;-965
17:07:43.322;False;0;0;0;0;0;0;0;0;4,1525;1289;-150;1456;-304;762;-432
17:07:43.431;False;0;0;0;0;0;0;0;0;4,1525;877;-51;1804;-156;459;-815
17:07:43.533;False;0;0;0;0;0;0;0;0;4,1525;1183;413;2220;310;946;-683
17:07:43.634;False;0;0;0;0;0;0;0;0;4,15375;1079;252;2409;733;642;10
17:07:43.720;False;0;0;0;0;0;0;0;0;4,15375;1047;156;2021;1283;43;-556
17:07:43.829;False;0;0;0;0;0;0;0;0;4,155;676;344;1972;759;400;46
17:07:43.923;False;0;0;0;0;0;0;0;0;4,155;576;253;1910;1139;-291;-634
17:07:44.025;False;0;0;0;0;0;0;0;0;4,155;728;753;1733;938;-92;-735
17:07:44.126;False;0;0;0;0;0;0;0;0;4,1525;122;688;1772;468;-42;-462
17:07:44.236;False;0;0;0;0;0;0;0;0;4,1525;501;645;1543;296;207;250
17:07:44.322;False;0;0;0;0;0;0;0;0;4,1525;375;964;1747;-310;404;233
17:07:44.431;False;0;0;0;0;0;0;0;0;4,1525;588;358;1826;-878;137;1273
17:07:44.533;False;0;0;0;0;0;0;0;0;4,1525;1040;180;2423;-877;-341;1957
17:07:44.626;False;0;0;0;0;0;0;0;0;4,15375;844;91;2216;-1095;-790;917
17:07:44.720;False;0;0;0;0;0;0;0;0;4,15375;888;-140;1817;-1027;-1236;292
17:07:44.829;False;0;0;0;0;0;0;0;0;4,1525;1028;285;1602;-870;-1301;-311
17:07:44.931;False;0;0;0;0;0;0;0;0;4,1525;1277;-224;1609;-269;323;-542
17:07:45.025;False;0;0;0;0;0;0;0;0;4,1525;1061;-263;1826;-528;670;-568
17:07:45.134;False;0;0;0;0;0;0;0;0;4,15375;427;-252;1457;-583;516;-950
17:07:45.236;False;0;0;0;0;0;0;0;0;4,15375;1032;147;1608;-759;642;-563
17:07:45.322;False;0;0;0;0;0;0;0;0;4,1525;830;108;1733;-333;621;-896
17:07:45.423;False;0;0;0;0;0;0;0;0;4,1525;1235;140;2306;70;1140;-609
17:07:45.533;False;0;0;0;0;0;0;0;0;4,1525;641;1;2406;1069;322;-400
17:07:45.634;False;0;0;0;0;0;0;0;0;4,1525;1337;171;2031;1466;748;-103
17:07:45.728;False;0;0;0;0;0;0;0;0;4,1525;907;-198;2170;833;66;-253
17:07:45.822;False;0;0;0;0;0;0;0;0;4,15375;103;116;1772;1026;-595;-1277
17:07:45.931;False;0;0;0;0;0;0;0;0;4,15375;1135;663;1775;119;319;-351
17:07:46.033;False;0;0;0;0;0;0;0;0;4,15375;327;739;1820;145;134;-50
17:07:46.134;False;0;0;0;0;0;0;0;0;4,1525;422;884;1641;-96;135;531
17:07:46.236;False;0;0;0;0;0;0;0;0;4,1525;649;671;1866;233;397;954
17:07:46.329;False;0;0;0;0;0;0;0;0;4,1525;865;600;1964;-341;-63;1502
17:07:46.423;False;0;0;0;0;0;0;0;0;4,1525;955;-1;2362;-457;-292;2191
17:07:46.525;False;0;0;0;0;0;0;0;0;4,1525;1053;76;1907;-857;-1226;1166
17:07:46.634;False;0;0;0;0;0;0;0;0;4,15;1074;763;1769;-1174;-1422;48
17:07:46.736;False;0;0;0;0;0;0;0;0;4,15;1047;169;1626;-1331;-402;446
17:07:46.822;False;0;0;0;0;0;0;0;0;4,15125;1347;-257;1742;-17;624;-187
17:07:46.931;False;0;0;0;0;0;0;0;0;4,15125;734;-371;1613;-796;722;-437
17:07:47.025;False;0;0;0;0;0;0;0;0;4,15125;906;212;1632;-583;1429;-1421
17:07:47.134;False;0;0;0;0;0;0;0;0;4,1525;953;-220;1764;-375;634;-617
17:07:47.236;False;0;0;0;0;0;0;0;0;4,1525;637;-418;2054;-129;317;-221
17:07:47.329;False;0;0;0;0;0;0;0;0;4,1525;1143;278;2332;497;504;-233
17:07:47.423;False;0;0;0;0;0;0;0;0;4,1525;668;17;2188;1010;-371;-115
17:07:47.525;False;0;0;0;0;0;0;0;0;4,1525;992;64;1984;1684;260;-615
17:07:47.634;False;0;0;0;0;0;0;0;0;4,1525;1112;-628;1922;1301;129;28
17:07:47.728;False;0;0;0;0;0;0;0;0;4,1525;680;478;1829;676;164;-562
17:07:47.829;False;0;0;0;0;0;0;0;0;4,15375;511;351;1731;227;-285;150
17:07:47.931;False;0;0;0;0;0;0;0;0;4,15375;244;490;1649;-147;203;678
17:07:48.025;False;0;0;0;0;0;0;0;0;4,1525;519;633;1677;269;258;222
17:07:48.126;False;0;0;0;0;0;0;0;0;4,1525;783;268;1970;172;534;1578
17:07:48.236;False;0;0;0;0;0;0;0;0;4,1525;1424;385;2159;-689;-401;1817
17:07:48.322;False;0;0;0;0;0;0;0;0;4,1525;1214;401;2329;-907;-670;1211
17:07:48.431;False;0;0;0;0;0;0;0;0;4,1525;1186;199;1879;-1173;-1476;872
17:07:48.525;False;0;0;0;0;0;0;0;0;4,1525;869;141;1584;-806;-1782;615
17:07:48.634;False;0;0;0;0;0;0;0;0;4,1525;1092;-470;1610;-463;227;170
17:07:48.736;False;0;0;0;0;0;0;0;0;4,1525;1015;-159;1754;-555;947;-794
17:07:48.822;False;0;0;0;0;0;0;0;0;4,1525;331;-371;1347;-391;328;-791
17:07:48.931;False;0;0;0;0;0;0;0;0;4,1525;1065;-351;1676;-303;962;-909
17:07:49.025;False;0;0;0;0;0;0;0;0;4,15375;975;-377;1851;-247;688;-621
17:07:49.126;False;0;0;0;0;0;0;0;0;4,15375;1309;68;2006;457;743;-918
17:07:49.236;False;0;0;0;0;0;0;0;0;4,15375;1053;114;2275;641;707;-663
17:07:49.329;False;0;0;0;0;0;0;0;0;4,15;759;60;2194;1452;333;-556
17:07:49.431;False;0;0;0;0;0;0;0;0;4,15;642;233;2218;1032;234;-510
17:07:49.525;False;0;0;0;0;0;0;0;0;4,1525;192;109;1760;1113;-676;-1010
17:07:49.634;False;0;0;0;0;0;0;0;0;4,1525;649;373;1787;282;145;-263
17:07:49.728;False;0;0;0;0;0;0;0;0;4,1525;137;360;1639;163;-313;-92
17:07:49.817;False;0;0;0;0;0;0;0;0;4,15375;444;294;1629;43;412;466
17:07:49.931;False;0;0;0;0;0;0;0;0;4,15375;452;437;1905;21;408;1038
17:07:50.025;False;0;0;0;0;0;0;0;0;4,1525;998;359;1978;-106;511;1095
17:07:50.126;False;0;0;0;0;0;0;0;0;4,1525;1018;-161;2378;-287;-476;1577
17:07:50.228;False;0;0;0;0;0;0;0;0;4,1525;1478;76;2145;-762;-355;1388
17:07:50.322;False;0;0;0;0;0;0;0;0;4,15375;1154;-54;1947;-1020;-1138;757
17:07:50.431;False;0;0;0;0;0;0;0;0;4,15375;1081;-163;1664;-512;-804;216
17:07:50.525;False;0;0;0;0;0;0;0;0;4,15125;1205;-249;1715;-451;368;-423
17:07:50.634;False;0;0;0;0;0;0;0;0;4,15125;881;-114;1709;-394;802;-795
17:07:50.728;False;0;0;0;0;0;0;0;0;4,15125;585;-30;1443;-401;726;-1307
17:07:50.829;False;0;0;0;0;0;0;0;0;4,1525;981;-279;1706;-564;384;-858
17:07:50.931;False;0;0;0;0;0;0;0;0;4,1525;845;-99;1964;-258;638;-631
17:07:51.033;False;0;0;0;0;0;0;0;0;4,1525;1325;52;2239;352;641;-508
17:07:51.126;False;0;0;0;0;0;0;0;0;4,1525;888;242;2205;259;-202;-231
17:07:51.228;False;0;0;0;0;0;0;0;0;4,1525;1106;-148;2025;1031;320;87
17:07:51.329;False;0;0;0;0;0;0;0;0;4,1525;998;-220;2114;1092;303;266
17:07:51.431;False;0;0;0;0;0;0;0;0;4,1525;92;29;1677;596;-580;-615
17:07:51.525;False;0;0;0;0;0;0;0;0;4,15375;740;390;1755;655;-95;-144
17:07:51.634;False;0;0;0;0;0;0;0;0;4,15375;325;530;1696;-141;133;264
17:07:51.736;False;0;0;0;0;0;0;0;0;4,15125;387;429;1783;261;629;513
17:07:51.817;False;0;0;0;0;0;0;0;0;4,15125;673;256;1930;267;862;1154
17:07:51.923;False;0;0;0;0;0;0;0;0;4,15125;914;41;2000;349;450;1311
17:07:52.033;False;0;0;0;0;0;0;0;0;4,1525;227;73;2719;-612;-402;2202
17:07:52.134;False;0;0;0;0;0;0;0;0;4,1525;541;-163;2165;-939;-2185;929
17:07:52.236;False;0;0;0;0;0;0;0;0;4,1525;1018;6;1756;-892;-1568;840
17:07:52.323;False;0;0;0;0;0;0;0;0;4,1525;914;20;1535;-1025;-1484;576
17:07:52.431;False;0;0;0;0;0;0;0;0;4,1525;1307;-187;1638;-976;-217;213
17:07:52.533;False;0;0;0;0;0;0;0;0;4,15375;790;-490;1389;-281;401;-180
17:07:52.628;False;0;0;0;0;0;0;0;0;4,15375;846;-385;1396;-604;491;-585
17:07:52.728;False;0;0;0;0;0;0;0;0;4,15375;1044;-727;1693;-1093;498;-619
17:07:52.829;False;0;0;0;0;0;0;0;0;4,15375;667;-617;1650;-1983;796;-751
17:07:52.923;False;0;0;0;0;0;0;0;0;4,15375;619;-1046;1527;-4325;2324;-398
17:07:53.025;False;0;0;0;0;0;0;0;0;4,1525;1490;-2948;1916;-10677;2529;-762
17:07:53.134;False;0;0;0;0;0;0;0;0;4,1525;728;-1600;753;-16367;-2827;-6466
17:07:53.236;False;0;0;0;0;0;0;0;0;4,1525;1370;557;-1336;-8353;3051;-3831
17:07:53.329;False;0;0;0;0;0;0;0;0;4,1525;2254;969;-698;-4049;4642;-1538
17:07:53.423;False;0;0;0;0;0;0;0;0;4,1525;2351;171;-152;-247;2685;-505
17:07:53.525;False;0;0;0;0;0;0;0;0;4,1525;2456;646;-119;-816;512;-73
17:07:53.626;False;0;0;0;0;0;0;0;0;4,1525;1952;69;-27;225;-68;-177
